subtask	score
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.988688306755218
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.922651993079434
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.955072674701398
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-8	6.008880457690484
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.975345022916251
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.972781735940497
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.942383203205427
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.977138664435937
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.967201224997311
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.949906506945879
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.944302239072112
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.891110955994343
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.935996259152871
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.967663148811448
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.94059989459317
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.922266445368159
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.876788326101725
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.8972569642145825
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.897814332089556
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.91442468324863
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.861141781745262
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.842345192493305
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.87513781591095
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.9149775831787
en.sub.lower.topic-model-100-7.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.892570117423247
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.961910328445526
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.917726714726816
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.9595919568820985
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.922556379624432
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.945264201013794
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.899087901375022
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.91658253741241
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.918289313814968
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.922000892921396
en.sub.lower.topic-model-100-8.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.9529917154784755
en.sub.lower.topic-model-100-9.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.970165503760768
