subtask	score
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.957996403350901
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.910776657024689
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.965006465399792
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.966040627083897
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.929042618703564
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.902736511056478
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.935107793939573
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.831477246076616
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.87381419541456
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.965922535745219
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.993956261369819
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.965591711854055
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.021418290934658
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.9793096040663904
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.895058370090844
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.906761461291699
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.920349705350473
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.82055910295368
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.857520765645696
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.943090072399544
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.952683510087378
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.9406551796044536
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.999949994973272
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.862832301007575
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.845544389613462
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.814179204638052
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.8423763650637035
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.701111224282115
